Frisk	Infiltrator	Telepathy
0715	Noivern	Noivern
Frisk	Infiltrator	Telepathy
0716	Xerneas	Xerneas
Fairy Aura		
0717	Yveltal	Yveltal
Dark Aura		
0718	Zygarde	Zygarde
50% Forme	Aura Break	Power ConstructGen VII+	
0718	Zygarde	Zygarde
10% Forme	Aura Break	Power Construct	
0718	Zygarde	Zygarde
Complete Forme	Power Construct		
0719	Diancie	Diancie
Clear Body		
0719	Diancie	Diancie
Mega Diancie	Magic Bounce		
0720	Hoopa	Hoopa
Confined	Magician		
0720	Hoopa	Hoopa
Unbound	Magician		
0721	Volcanion	Volcanion
Water Absorb		
0722	Rowlet	Rowlet
Overgrow		Long Reach
0723	Dartrix	Dartrix
Overgrow		Long Reach
0724	Decidueye	Decidueye
Overgrow		Long Reach
0724	Decidueye	Decidueye*
Hisuian Decidueye	Overgrow		ScrappyGen IX+
0725	Litten	Litten
Blaze		Intimidate
0726	Torracat	Torracat
Blaze		Intimidate
0727	Incineroar	Incineroar
Blaze		Intimidate
0728	Popplio	Popplio
Torrent		Liquid Voice
0729	Brionne	Brionne
Torrent		Liquid Voice
0730	Primarina	Primarina
Torrent		Liquid Voice
0731	Pikipek	Pikipek
Keen Eye	Skill Link	Pickup
0732	Trumbeak	Trumbeak
Keen Eye	Skill Link	Pickup
0733	Toucannon	Toucannon
Keen Eye	Skill Link	Sheer Force
0734	Yungoos	Yungoos
Stakeout	Strong Jaw	Adaptability
0735	Gumshoos	Gumshoos
Stakeout	Strong Jaw	Adaptability
0736	Grubbin	Grubbin
Swarm		
0737	Charjabug	Charjabug
Battery		
0738	Vikavolt	Vikavolt
Levitate		
0739	Crabrawler	Crabrawler
Hyper Cutter	Iron Fist	Anger Point
0740	Crabominable	Crabominable
Hyper Cutter	Iron Fist	Anger Point
0741	Oricorio	Oricorio
Baile Style	Dancer		
0741	Oricorio	Oricorio
Pom-Pom Style	Dancer		
0741	Oricorio	Oricorio
Pa'u Style	Dancer		
0741	Oricorio	Oricorio
Sensu Style	Dancer		
0742	Cutiefly	Cutiefly
Honey Gather	Shield Dust	Sweet Veil
0743	Ribombee	Ribombee
Honey Gather	Shield Dust	Sweet Veil
0744	Rockruff	Rockruff
Keen Eye	Vital Spirit	Steadfast
0744	Rockruff	Rockruff
Own Tempo	Own Tempo		
0745	Lycanroc	Lycanroc
Midday Form	Keen Eye	Sand Rush	Steadfast
0745	Lycanroc	Lycanroc
Midnight Form	Keen Eye	Vital Spirit	No Guard
0745	Lycanroc	Lycanroc
Dusk Form	Tough Claws		
0746	Wishiwashi	Wishiwashi
Solo Form	Schooling		
0746	Wishiwashi	Wishiwashi
School Form	Schooling		
0747	Mareanie	Mareanie
Merciless	Limber	Regenerator
0748	Toxapex	Toxapex
Merciless	Limber	Regenerator
0749	Mudbray	Mudbray
Own Tempo	Stamina	Inner Focus
0750	Mudsdale	Mudsdale
Own Tempo	Stamina	Inner Focus
0751	Dewpider	Dewpider
Water Bubble		Water Absorb
0752	Araquanid	Araquanid
Water Bubble		Water Absorb
0753	Fomantis	Fomantis
Leaf Guard		Contrary
0754	Lurantis	Lurantis
Leaf Guard		Contrary
0755	Morelull	Morelull
Illuminate	Effect Spore	Rain Dish
0756	Shiinotic	Shiinotic
Illuminate	Effect Spore	Rain Dish
0757	Salandit	Salandit
Corrosion		Oblivious
0758	Salazzle	Salazzle
Corrosion		Oblivious
0759	Stufful	Stufful
Fluffy	Klutz	Cute Charm
0760	Bewear	Bewear
Fluffy	Klutz	Unnerve
0761	Bounsweet	Bounsweet
Leaf Guard	Oblivious	Sweet Veil
0762	Steenee	Steenee
Leaf Guard	Oblivious	Sweet Veil
0763	Tsareena	Tsareena
Leaf Guard	Queenly Majesty	Sweet Veil
0764	Comfey	Comfey
Flower Veil	Triage	Natural Cure
0765	Oranguru	Oranguru
Inner Focus	Telepathy	Symbiosis
0766	Passimian	Passimian
Receiver		Defiant
0767	Wimpod	Wimpod
Wimp Out		
0768	Golisopod	Golisopod
Emergency Exit		
0769	Sandygast	Sandygast
Water Compaction		Sand Veil
0770	Palossand	Palossand
Water Compaction		Sand Veil
0771	Pyukumuku	Pyukumuku
Innards Out		Unaware
0772	Type: Null	Type: Null
Battle Armor		
0773	Silvally	Silvally
RKS System		
0774	Minior	Minior
Meteor Form	Shields Down		
0774	Minior	Minior
Core Form	Shields Down		
0775	Komala	Komala
Comatose		
0776	Turtonator	Turtonator
Shell Armor		
0777	Togedemaru	Togedemaru
Iron Barbs	Lightning Rod	Sturdy
0778	Mimikyu	Mimikyu
Disguise		
0779	Bruxish	Bruxish
Dazzling	Strong Jaw	Wonder Skin
0780	Drampa	Drampa
Berserk	Sap Sipper	Cloud Nine
0781	Dhelmise	Dhelmise
Steelworker		
0782	Jangmo-o	Jangmo-o
Bulletproof	Soundproof	Overcoat
0783	Hakamo-o	Hakamo-o
Bulletproof	Soundproof	Overcoat
0784	Kommo-o	Kommo-o
Bulletproof	Soundproof	Overcoat
0785	Tapu Koko	Tapu Koko
Electric Surge		Telepathy
0786	Tapu Lele	Tapu Lele
Psychic Surge		Telepathy
0787	Tapu Bulu	Tapu Bulu
Grassy Surge		Telepathy
0788	Tapu Fini	Tapu Fini
Misty Surge		Telepathy
0789	Cosmog	Cosmog
Unaware		
0790	Cosmoem	Cosmoem
Sturdy		
0791	Solgaleo	Solgaleo
Full Metal Body		
0792	Lunala	Lunala
Shadow Shield		
0793	Nihilego	Nihilego
Beast Boost		
0794	Buzzwole	Buzzwole
Beast Boost		
0795	Pheromosa	Pheromosa
Beast Boost		
0796	Xurkitree	Xurkitree
Beast Boost		
0797	Celesteela	Celesteela
Beast Boost		
0798	Kartana	Kartana
Beast Boost		
0799	Guzzlord	Guzzlord
Beast Boost		
0800	Necrozma	Necrozma
Prism Armor		
0800	Necrozma	Necrozma
Dusk Mane	Prism Armor		
0800	Necrozma	Necrozma
Dawn Wings	Prism Armor		
0800	Necrozma	Necrozma
Ultra Necrozma	Neuroforce		
0801	Magearna	Magearna
Soul-Heart		
0802	Marshadow	Marshadow
Technician		
0803	Poipole	Poipole
Beast Boost		
0804	Naganadel	Naganadel
Beast Boost		
0805	Stakataka	Stakataka
Beast Boost		
0806	Blacephalon	Blacephalon
Beast Boost		
0807	Zeraora	Zeraora
Volt Absorb		
0808	Meltan	Meltan
Magnet Pull		
0809	Melmetal	Melmetal
Iron Fist		
0810	Grookey	Grookey
Overgrow		Grassy Surge
0811	Thwackey	Thwackey
Overgrow		Grassy Surge
0812	Rillaboom	Rillaboom
Overgrow		Grassy Surge
0813	Scorbunny	Scorbunny
Blaze		Libero
0814	Raboot	Raboot
Blaze		Libero
0815	Cinderace	Cinderace
Blaze		Libero
0816	Sobble	Sobble
Torrent		Sniper
0817	Drizzile	Drizzile
Torrent		Sniper
0818	Inteleon	Inteleon
Torrent		Sniper
0819	Skwovet	Skwovet
Cheek Pouch		Gluttony
0820	Greedent	Greedent
Cheek Pouch		Gluttony
0821	Rookidee	Rookidee
Keen Eye	Unnerve	Big Pecks
0822	Corvisquire	Corvisquire
Keen Eye	Unnerve	Big Pecks
0823	Corviknight	Corviknight
Pressure	Unnerve	Mirror Armor
0824	Blipbug	Blipbug
Swarm	Compound Eyes	Telepathy
0825	Dottler	Dottler
Swarm	Compound Eyes	Telepathy
0826	Orbeetle	Orbeetle
Swarm	Frisk	Telepathy
0827	Nickit	Nickit
Run Away	Unburden	Stakeout
0828	Thievul	Thievul
Run Away	Unburden	Stakeout
0829	Gossifleur	Gossifleur
Cotton Down	Regenerator	Effect Spore
0830	Eldegoss	Eldegoss
Cotton Down	Regenerator	Effect Spore
0831	Wooloo	Wooloo
Fluffy	Run Away	Bulletproof
0832	Dubwool	Dubwool
Fluffy	Steadfast	Bulletproof
0833	Chewtle	Chewtle
Strong Jaw	Shell Armor	Swift Swim
0834	Drednaw	Drednaw
Strong Jaw	Shell Armor	Swift Swim
0835	Yamper	Yamper
Ball Fetch		Rattled
0836	Boltund	Boltund
Strong Jaw		Competitive
0837	Rolycoly	Rolycoly
Steam Engine	Heatproof	Flash Fire
0838	Carkol	Carkol
Steam Engine	Flame Body	Flash Fire
0839	Coalossal	Coalossal
Steam Engine	Flame Body	Flash Fire
0840	Applin	Applin
Ripen	Gluttony	Bulletproof
0841	Flapple	Flapple
Ripen	Gluttony	Hustle
0842	Appletun	Appletun
Ripen	Gluttony	Thick Fat
1011	Dipplin	Dipplin
Supersweet Syrup	Gluttony	Sticky Hold
1019	Hydrapple	Hydrapple
Supersweet Syrup	Regenerator	Sticky Hold
0843	Silicobra	Silicobra
Sand Spit	Shed Skin	Sand Veil
0844	Sandaconda	Sandaconda
Sand Spit	Shed Skin	Sand Veil
0845	Cramorant	Cramorant
Gulp Missile		
0845	Cramorant	Cramorant
Gulping Form	Gulp Missile		
0845	Cramorant	Cramorant
Gorging Form	Gulp Missile		
0846	Arrokuda	Arrokuda
Swift Swim		Propeller Tail
0847	Barraskewda	Barraskewda
Swift Swim		Propeller Tail
0848	Toxel	Toxel
Rattled	Static	Klutz
0849	Toxtricity	Toxtricity
Amped Form	Punk Rock	Plus	Technician
0849	Toxtricity	Toxtricity
Low Key Form	Punk Rock	Minus	Technician
0850	Sizzlipede	Sizzlipede
Flash Fire	White Smoke	Flame Body
0851	Centiskorch	Centiskorch
Flash Fire	White Smoke	Flame Body
0852	Clobbopus	Clobbopus
Limber		Technician
0853	Grapploct	Grapploct
Limber		Technician
0854	Sinistea	Sinistea
Weak Armor		Cursed Body
0855	Polteageist	Polteageist
Weak Armor		Cursed Body
0856	Hatenna	Hatenna
Healer	Anticipation	Magic Bounce
0857	Hattrem	Hattrem
Healer	Anticipation	Magic Bounce
0858	Hatterene	Hatterene
Healer	Anticipation	Magic Bounce
0859	Impidimp	Impidimp
Prankster	Frisk	Pickpocket
0860	Morgrem	Morgrem
Prankster	Frisk	Pickpocket
0861	Grimmsnarl	Grimmsnarl
Prankster	Frisk	Pickpocket
0868	Milcery	Milcery
Sweet Veil		Aroma Veil
0869	Alcremie	Alcremie
Sweet Veil		Aroma Veil
0870	Falinks	Falinks
Battle Armor		Defiant
0871	Pincurchin	Pincurchin
Lightning Rod		Electric Surge
0872	Snom	Snom
Shield Dust		Ice Scales
0873	Frosmoth	Frosmoth
Shield Dust		Ice Scales
0874	Stonjourner	Stonjourner
Power Spot		
0875	Eiscue	Eiscue
Ice Face	Ice Face		
0875	Eiscue	Eiscue
Noice Face	Ice Face		
0876	Indeedee	Indeedee
Male	Inner Focus	Synchronize	Psychic Surge
0876	Indeedee	Indeedee
Female	Own Tempo	Synchronize	Psychic Surge
0877	Morpeko	Morpeko
Full Belly Mode	Hunger Switch		
0877	Morpeko	Morpeko
Hangry Mode	Hunger Switch		
0878	Cufant	Cufant
Sheer Force		Heavy Metal
0879	Copperajah	Copperajah
Sheer Force		Heavy Metal
0880	Dracozolt	Dracozolt
Volt Absorb	Hustle	Sand Rush
0881	Arctozolt	Arctozolt
Volt Absorb	Static	Slush Rush
0882	Dracovish	Dracovish
Water Absorb	Strong Jaw	Sand Rush
0883	Arctovish	Arctovish
Water Absorb	Ice Body	Slush Rush
0884	Duraludon	Duraludon
Light Metal	Heavy Metal	Stalwart
1018	Archaludon	Archaludon
Stamina	Sturdy	Stalwart
0885	Dreepy	Dreepy
Clear Body	Infiltrator	Cursed Body
0886	Drakloak	Drakloak
Clear Body	Infiltrator	Cursed Body
0887	Dragapult	Dragapult
Clear Body	Infiltrator	Cursed Body
0888	Zacian	Zacian
Hero of Many Battles	Intrepid Sword		
0888	Zacian	Zacian
Crowned Sword	Intrepid Sword		
0889	Zamazenta	Zamazenta
Hero of Many Battles	Dauntless Shield		
0889	Zamazenta	Zamazenta
Crowned Shield	Dauntless Shield		
0890	Eternatus	Eternatus
Pressure		
0890	Eternatus	Eternatus
Eternamax Eternatus	Pressure		
0891	Kubfu	Kubfu
Inner Focus		
0892	Urshifu	Urshifu
Single Strike Style	Unseen Fist		
0892	Urshifu	Urshifu
Rapid Strike Style	Unseen Fist		
0893	Zarude	Zarude
Leaf Guard		
0894	Regieleki	Regieleki
Transistor		
0895	Regidrago	Regidrago
Dragon's Maw		
0896	Glastrier	Glastrier
Chilling Neigh		
0897	Spectrier	Spectrier
Grim Neigh		
0898	Calyrex	Calyrex
Unnerve		
0898	Calyrex	Calyrex
Ice Rider	As One		
0898	Calyrex	Calyrex
Shadow Rider	As One		
0905	Enamorus	Enamorus*
Incarnate Forme	Cute CharmGen IX+		Contrary
0905	Enamorus	Enamorus
Therian Forme	Overcoat		
0906	Sprigatito	Sprigatito
Overgrow		Protean
0907	Floragato	Floragato
Overgrow		Protean
0908	Meowscarada	Meowscarada
Overgrow		Protean
0909	Fuecoco	Fuecoco
Blaze		Unaware
0910	Crocalor	Crocalor
Blaze		Unaware
0911	Skeledirge	Skeledirge
Blaze		Unaware
0912	Quaxly	Quaxly
Torrent		Moxie
0913	Quaxwell	Quaxwell
Torrent		Moxie
0914	Quaquaval	Quaquaval
Torrent		Moxie
0915	Lechonk	Lechonk
Aroma Veil	Gluttony	Thick Fat
0916	Oinkologne	Oinkologne
Male	Lingering Aroma	Gluttony	Thick Fat
0916	Oinkologne	Oinkologne
Female	Aroma Veil	Gluttony	Thick Fat
0917	Tarountula	Tarountula
Insomnia		Stakeout
0918	Spidops	Spidops
Insomnia		Stakeout
0919	Nymble	Nymble
Swarm		Tinted Lens
0920	Lokix	Lokix
Swarm		Tinted Lens
0921	Pawmi	Pawmi
Static	Natural Cure	Iron Fist
0922	Pawmo	Pawmo
Volt Absorb	Natural Cure	Iron Fist
0923	Pawmot	Pawmot
Volt Absorb	Natural Cure	Iron Fist
0924	Tandemaus	Tandemaus
Run Away	Pickup	Own Tempo
0925	Maushold	Maushold
Family of Four	Friend Guard	Cheek Pouch	Technician
0925	Maushold	Maushold
Family of Three	Friend Guard	Cheek Pouch	Technician
0926	Fidough	Fidough
Own Tempo		Klutz
0927	Dachsbun	Dachsbun
Well-Baked Body		Aroma Veil
0928	Smoliv	Smoliv
Early Bird		Harvest
0929	Dolliv	Dolliv
Early Bird		Harvest
0930	Arboliva	Arboliva
Seed Sower		Harvest
0931	Squawkabilly	Squawkabilly
Green Plumage	Intimidate	Hustle	Guts
0931	Squawkabilly	Squawkabilly
Blue Plumage	Intimidate	Hustle	Guts
0931	Squawkabilly	Squawkabilly
Yellow Plumage	Intimidate	Hustle	Sheer Force
0931	Squawkabilly	Squawkabilly
White Plumage	Intimidate	Hustle	Sheer Force
0932	Nacli	Nacli
Purifying Salt	Sturdy	Clear Body
0933	Naclstack	Naclstack
Purifying Salt	Sturdy	Clear Body
0934	Garganacl	Garganacl
Purifying Salt	Sturdy	Clear Body
0935	Charcadet	Charcadet
Flash Fire		Flame Body
0936	Armarouge	Armarouge
Flash Fire		Weak Armor
0937	Ceruledge	Ceruledge
Flash Fire		Weak Armor
0938	Tadbulb	Tadbulb
Own Tempo	Static	Damp
0939	Bellibolt	Bellibolt
Electromorphosis	Static	Damp
0940	Wattrel	Wattrel
Wind Power	Volt Absorb	Competitive
0941	Kilowattrel	Kilowattrel
Wind Power	Volt Absorb	Competitive
0942	Maschiff	Maschiff
Intimidate	Run Away	Stakeout
0943	Mabosstiff	Mabosstiff
Intimidate	Guard Dog	Stakeout
0944	Shroodle	Shroodle
Unburden	Pickpocket	Prankster
0945	Grafaiai	Grafaiai
Unburden	Poison Touch	Prankster
0946	Bramblin	Bramblin
Wind Rider		Infiltrator
0947	Brambleghast	Brambleghast
Wind Rider		Infiltrator
0948	Toedscool	Toedscool
Mycelium Might		
0949	Toedscruel	Toedscruel
Mycelium Might		
0950	Klawf	Klawf
Anger Shell	Shell Armor	Regenerator
0951	Capsakid	Capsakid
Chlorophyll	Insomnia	Klutz
0952	Scovillain	Scovillain
Chlorophyll	Insomnia	Moody
0953	Rellor	Rellor
Compound Eyes		Shed Skin
0954	Rabsca	Rabsca
Synchronize		Telepathy
0955	Flittle	Flittle
Anticipation	Frisk	Speed Boost
0956	Espathra	Espathra
Opportunist	Frisk	Speed Boost
0957	Tinkatink	Tinkatink
Mold Breaker	Own Tempo	Pickpocket
0958	Tinkatuff	Tinkatuff
Mold Breaker	Own Tempo	Pickpocket
0959	Tinkaton	Tinkaton
Mold Breaker	Own Tempo	Pickpocket
0960	Wiglett	Wiglett
Gooey	Rattled	Sand Veil
0961	Wugtrio	Wugtrio
Gooey	Rattled	Sand Veil
0962	Bombirdier	Bombirdier
Big Pecks	Keen Eye	Rocky Payload
0963	Finizen	Finizen
Water Veil		
0964	Palafin	Palafin
Zero Form	Zero to Hero		
0964	Palafin	Palafin
Hero Form	Zero to Hero		
0965	Varoom	Varoom
Overcoat		Slow Start
0966	Revavroom	Revavroom
Overcoat		Filter
0967	Cyclizar	Cyclizar
Shed Skin		Regenerator
0968	Orthworm	Orthworm
Earth Eater		Sand Veil
0969	Glimmet	Glimmet
Toxic Debris		Corrosion
0970	Glimmora	Glimmora
Toxic Debris		Corrosion
0971	Greavard	Greavard
Pickup		Fluffy
0972	Houndstone	Houndstone
Sand Rush		Fluffy
0973	Flamigo	Flamigo
Scrappy	Tangled Feet	Costar
0974	Cetoddle	Cetoddle
Thick Fat	Snow Cloak	Sheer Force
0975	Cetitan	Cetitan
Thick Fat	Slush Rush	Sheer Force
0976	Veluza	Veluza
Mold Breaker		Sharpness
0977	Dondozo	Dondozo
Unaware	Oblivious	Water Veil
0978	Tatsugiri	Tatsugiri
Curly Form	Commander		Storm Drain
0978	Tatsugiri	Tatsugiri
Droopy Form	Commander		Storm Drain
0978	Tatsugiri	Tatsugiri
Stretchy Form	Commander		Storm Drain
0984	Great Tusk	Great Tusk
Protosynthesis		
0985	Scream Tail	Scream Tail
Protosynthesis		
0986	Brute Bonnet	Brute Bonnet
Protosynthesis		
0987	Flutter Mane	Flutter Mane
Protosynthesis		
0988	Slither Wing	Slither Wing
Protosynthesis		
0989	Sandy Shocks	Sandy Shocks
Protosynthesis		
0990	Iron Treads	Iron Treads
Quark Drive		
0991	Iron Bundle	Iron Bundle
Quark Drive		
0992	Iron Hands	Iron Hands
Quark Drive		
0993	Iron Jugulis	Iron Jugulis
Quark Drive		
0994	Iron Moth	Iron Moth
Quark Drive		
0995	Iron Thorns	Iron Thorns
Quark Drive		
0996	Frigibax	Frigibax
Thermal Exchange		Ice Body
0997	Arctibax	Arctibax
Thermal Exchange		Ice Body
0998	Baxcalibur	Baxcalibur
Thermal Exchange		Ice Body
0999	Gimmighoul	Gimmighoul
Chest Form	Rattled		
0999	Gimmighoul	Gimmighoul
Roaming Form	Run Away		
1000	Gholdengo	Gholdengo
Good as Gold		
1001	Wo-Chien	Wo-Chien
Tablets of Ruin		
1002	Chien-Pao	Chien-Pao
Sword of Ruin		
1003	Ting-Lu	Ting-Lu
Vessel of Ruin		
1004	Chi-Yu	Chi-Yu
Beads of Ruin		
1005	Roaring Moon	Roaring Moon
Protosynthesis		
1006	Iron Valiant	Iron Valiant
Quark Drive		
1007	Koraidon	Koraidon
Orichalcum Pulse		
1008	Miraidon	Miraidon
Hadron Engine		
1009	Walking Wake	Walking Wake
Protosynthesis		
1010	Iron Leaves	Iron Leaves
Quark Drive		
1012	Poltchageist	Poltchageist
Hospitality		Heatproof
1013	Sinistcha	Sinistcha
Hospitality		Heatproof
1014	Okidogi	Okidogi
Toxic Chain		Guard Dog
1015	Munkidori	Munkidori
Toxic Chain		Frisk
1016	Fezandipiti	Fezandipiti
Toxic Chain		Technician
1017	Ogerpon	Ogerpon
Teal Mask	Defiant		
1020	Gouging Fire	Gouging Fire
Protosynthesis		
1021	Raging Bolt	Raging Bolt
Protosynthesis		
1022	Iron Boulder	Iron Boulder
Quark Drive		
1023	Iron Crown	Iron Crown
Quark Drive		
1024	Terapagos	Terapagos
Normal Form	Tera Shift		
1024	Terapagos	Terapagos
Terastal Form	Tera Shell		
1024	Terapagos	Terapagos
Stellar Form	Teraform Zero		
1025	Pecharunt	Pecharunt
Poison Puppeteer		
